%OpenBCI Raw EXG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
95.0, 157671.93230055957, -164292.34019426588, -176994.90362345026, -172177.36508576456, 157751.37040035374, -177330.4480112133, 157679.8671698412, -187500.02235174447, 0.006, 0.9420000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782646E9, 0.0, 2023-09-30 16:29:20.782
96.0, 157670.4123819366, -164064.88884268867, -176991.9755449266, -172170.50310021677, 157749.87283347524, -177324.97183382176, 157678.50371342944, -187500.02235174447, 0.006, 0.9420000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607826564E9, 0.0, 2023-09-30 16:29:20.782
97.0, 157655.48141664045, -165171.79193160438, -176986.83464370188, -172178.95205962087, 157735.12068213473, -177320.07680178605, 157663.41628592208, -187500.02235174447, 0.006, 0.9420000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607826676E9, 0.0, 2023-09-30 16:29:20.782
98.0, 157644.5067101129, -165277.20275845562, -176981.93961166617, -172179.2426322988, 157724.05656862934, -177318.69099362983, 157652.39687590563, -187500.02235174447, 0.006, 0.9420000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782679E9, 0.0, 2023-09-30 16:29:20.782
99.0, 157643.970268246, -164463.48750156016, -176980.12912036528, -172174.05702758516, 157723.38601629567, -177323.07193554306, 157651.88278578315, -187500.02235174447, 0.006, 0.9420000000000001, 0.318, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607826905E9, 0.0, 2023-09-30 16:29:20.782
100.0, 157638.42703562108, -163958.13691117012, -176971.50134700554, -172158.16493727744, 157717.6863214596, -177311.94076680433, 157646.3619049027, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 80.0, 29.0, 128.0, 10.0, 16.0, 0.0, 0.0, 0.0, 1.6961093607827024E9, 0.0, 2023-09-30 16:29:20.782
101.0, 157623.74193951391, -165001.33752838822, -176965.6228382138, -172164.95986759185, 157703.09063233028, -177306.24107196822, 157631.5650500733, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782714E9, 0.0, 2023-09-30 16:29:20.782
102.0, 157614.3989103316, -165342.5369074985, -176963.87940214627, -172169.65373392747, 157693.8146583813, -177306.3528306905, 157622.1549656576, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607827249E9, 0.0, 2023-09-30 16:29:20.782
103.0, 157611.78375623035, -164638.4122536674, -176961.15248932273, -172166.03275132572, 157691.08774555777, -177311.0019935372, 157619.58451504525, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782736E9, 0.0, 2023-09-30 16:29:20.782
104.0, 157608.60980851768, -163919.82602117374, -176954.1116898193, -172149.7383296178, 157687.77968737838, -177302.01659226615, 157616.4999743104, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607827468E9, 0.0, 2023-09-30 16:29:20.782
105.0, 157594.32704381074, -164791.2981857417, -176946.6685589157, -172153.00168430826, 157673.74279186045, -177294.46170264028, 157602.32896832575, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782758E9, 0.0, 2023-09-30 16:29:20.782
106.0, 157584.11229659466, -165379.0820096829, -176945.1709920372, -172160.02013206723, 157663.68450685556, -177293.9476125178, 157592.00246238738, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782788E9, 0.0, 2023-09-30 16:29:20.782
107.0, 157580.06663084825, -164808.59843595012, -176942.265265258, -172158.12023378853, 157659.46002715352, -177298.84264455352, 157587.82268617424, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607828004E9, 0.0, 2023-09-30 16:29:20.782
108.0, 157578.36789826964, -163951.207870389, -176936.5655704219, -172142.49636441428, 157657.60483236372, -177292.36063866148, 157586.23571231792, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782814E9, 0.0, 2023-09-30 16:29:20.782
109.0, 157568.26490977584, -164573.77100870264, -176931.1564482637, -172144.35155920405, 157647.54654735883, -177286.23626068071, 157576.02096510184, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782827E9, 0.0, 2023-09-30 16:29:20.782
110.0, 157554.5856421692, -165390.7272685441, -176927.28959647295, -172150.8335650961, 157633.9119832411, -177282.7940920346, 157562.27464226182, -187500.02235174447, 0.01, 0.9440000000000001, 0.322, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607828405E9, 0.0, 2023-09-30 16:29:20.782
111.0, 157547.65660138807, -164970.84974895118, -176922.77454409297, -172148.6877976284, 157626.9605907155, -177285.67746706933, 157555.41265671406, -187500.02235174447, 0.008, 0.9440000000000001, 0.316, 192.0, 0.0, 64.0, 29.0, 128.0, 9.0, 224.0, 0.0, 0.0, 0.0, 1.696109360782852E9, 0.0, 2023-09-30 16:29:20.782
112.0, 157547.2319182434, -164051.88012741567, -176918.77358183547, -172135.50026839977, 157626.46885233748, -177282.41411237887, 157555.1891392695, -187500.02235174447, 0.008, 0.9440000000000001, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607828639E9, 0.0, 2023-09-30 16:29:20.782
113.0, 157540.41463618455, -164369.6548783368, -176914.0573637554, -172134.06975675462, 157619.6962737675, -177276.31208614257, 157548.34950546618, -187500.02235174447, 0.008, 0.9440000000000001, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607828758E9, 0.0, 2023-09-30 16:29:20.782
114.0, 157522.95792376495, -165368.06259966645, -176907.1059712298, -172139.2330097238, 157602.32896832575, -177269.4277488503, 157530.73633083538, -187500.02235174447, 0.008, 0.9440000000000001, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607828872E9, 0.0, 2023-09-30 16:29:20.782
115.0, 157514.82188878322, -165122.26046589142, -176902.65797408318, -172138.20482947884, 157594.12587811064, -177271.2829436401, 157522.80146155375, -187500.02235174447, 0.008, 0.9440000000000001, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782899E9, 0.0, 2023-09-30 16:29:20.782
116.0, 157516.65473182854, -164203.96139668958, -176901.45097988262, -172129.5323526302, 157595.80225894478, -177272.95932447427, 157524.72371157692, -187500.02235174447, 0.008, 0.9440000000000001, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607829103E9, 0.0, 2023-09-30 16:29:20.782
117.0, 157514.1289847051, -164198.21699836457, -176898.88052927025, -172125.8219630506, 157593.2988635658, -177268.26545813866, 157522.10855747564, -187500.02235174447, 0.008, 0.9440000000000001, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782924E9, 0.0, 2023-09-30 16:29:20.782
118.0, 157496.0240716963, -165299.55450291093, -176891.19152917762, -172131.4322509089, 157575.32806102373, -177260.57645804604, 157503.8695340001, -187500.02235174447, 0.008, 0.9440000000000001, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607829516E9, 0.0, 2023-09-30 16:29:20.782
119.0, 157487.28453961428, -165251.31943837638, -176887.23527040903, -172132.05809975363, 157566.4991219639, -177261.3811208464, 157495.15235366253, -187500.02235174447, 0.008, 0.9440000000000001, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093607829797E9, 0.0, 2023-09-30 16:29:20.782
120.0, 157488.08920241467, -164386.28457621153, -176885.98357271953, -172125.66550083942, 157567.1473225531, -177264.66682728135, 157495.9793682074, -187500.02235174447, 0.008, 0.9440000000000001, 0.316, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109360782992E9, 0.0, 2023-09-30 16:29:20.782
121.0, 157482.99300467886, -164072.04140091437, -176878.6522005382, -172113.43909662237, 157562.07347656172, -177254.89911495437, 157490.88317047158, -187500.02235174447, 0.006, 0.9420000000000001, 0.312, 192.0, 0.0, 48.0, 29.0, 112.0, 9.0, 192.0, 0.0, 0.0, 0.0, 1.696109361264022E9, 0.0, 2023-09-30 16:29:21.264
122.0, 157466.13978935956, -165181.67140265362, -176871.56669754587, -172119.6305298365, 157545.30966822026, -177247.67950149532, 157473.8734929411, -187500.02235174447, 0.006, 0.9420000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612641907E9, 0.0, 2023-09-30 16:29:21.264
123.0, 157455.18743457645, -165355.8808989383, -176866.80577597689, -172120.1669717034, 157534.3349616927, -177245.80195496106, 157462.7646759468, -187500.02235174447, 0.006, 0.9420000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612642205E9, 0.0, 2023-09-30 16:29:21.264
124.0, 157452.08054209716, -164584.4998460412, -176862.8495172083, -172113.4167448779, 157531.16101398005, -177248.0371294066, 157459.81424567872, -187500.02235174447, 0.006, 0.9420000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612642431E9, 0.0, 2023-09-30 16:29:21.264
125.0, 157450.33710602965, -164010.6635106401, -176857.66391249467, -172100.13980867146, 157529.39522616807, -177240.25872233615, 157458.29432705574, -187500.02235174447, 0.006, 0.9420000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612642665E9, 0.0, 2023-09-30 16:29:21.264
126.0, 157438.1107018126, -165027.89140080113, -176853.7970607039, -172108.43230586438, 157517.30293241775, -177236.05659437855, 157445.88910888304, -187500.02235174447, 0.006, 0.9420000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109361264289E9, 0.0, 2023-09-30 16:29:21.264
127.0, 157427.98536157433, -165447.16542329377, -176851.3383688138, -172112.90265475545, 157507.1328886906, -177235.11782111143, 157435.7637686448, -187500.02235174447, 0.006, 0.9420000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612643125E9, 0.0, 2023-09-30 16:29:21.264
128.0, 157423.3585504721, -164793.71217414286, -176847.20329608957, -172108.0746779531, 157502.43902235499, -177237.97884440172, 157431.3157714982, -187500.02235174447, 0.006, 0.9420000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612643385E9, 0.0, 2023-09-30 16:29:21.264
129.0, 157424.4537859504, -164029.4166242381, -176844.02934837693, -172095.22242489128, 157503.55660957773, -177232.90499841035, 157432.63452442104, -187500.02235174447, 0.006, 0.9420000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612643628E9, 0.0, 2023-09-30 16:29:21.264
130.0, 157413.8590590786, -164849.07744515868, -176839.71546169705, -172100.29627088265, 157493.0289379393, -177227.65233846335, 157421.9503905714, -187500.02235174447, 0.006, 0.9420000000000001, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109361264386E9, 0.0, 2023-09-30 16:29:21.264
131.0, 157402.45966940638, -165508.92329322378, -176837.10030759577, -172106.1747796744, 157481.5624930337, -177225.30540529554, 157410.3498351991, -187500.02235174447, 0.004, 0.934, 0.31, 192.0, 0.0, 32.0, 29.0, 48.0, 9.0, 176.0, 0.0, 0.0, 0.0, 1.6961093612644072E9, 0.0, 2023-09-30 16:29:21.264
132.0, 157398.5481141267, -164991.12278117213, -176834.68631919462, -172104.74426802926, 157477.5168272873, -177229.99927163115, 157406.43827991944, -187500.02235174447, 0.004, 0.934, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612644691E9, 0.0, 2023-09-30 16:29:21.264
133.0, 157396.08942223663, -164110.35229091076, -176828.1372580692, -172087.6675352654, 157475.08048714168, -177222.3773267719, 157404.13605024054, -187500.02235174447, 0.004, 0.934, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109361264491E9, 0.0, 2023-09-30 16:29:21.264
134.0, 157387.32753841014, -164657.0759602876, -176823.21987428903, -172088.38279108796, 157466.3633068041, -177215.7835621576, 157395.30711118068, -187500.02235174447, 0.004, 0.934, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612645304E9, 0.0, 2023-09-30 16:29:21.264
135.0, 157372.88831149202, -165534.5160406251, -176818.5483596979, -172093.76956150171, 157452.0134868638, -177210.55325395506, 157380.71142205136, -187500.02235174447, 0.004, 0.934, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612645595E9, 0.0, 2023-09-30 16:29:21.264
136.0, 157366.22749164433, -165172.4401321936, -176814.45799046254, -172091.91436671192, 157445.2632600383, -177212.81078014502, 157374.11765743705, -187500.02235174447, 0.004, 0.934, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109361264582E9, 0.0, 2023-09-30 16:29:21.264
137.0, 157366.38395385552, -164246.6755803437, -176810.50173169398, -172078.39156131644, 157445.2632600383, -177209.4803702212, 157374.43058185943, -187500.02235174447, 0.004, 0.934, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612646115E9, 0.0, 2023-09-30 16:29:21.264
138.0, 157359.0525816742, -164477.3679348669, -176804.46676069102, -172073.60828800302, 157437.99894309032, -177200.9196520948, 157367.07685793363, -187500.02235174447, 0.004, 0.934, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612646532E9, 0.0, 2023-09-30 16:29:21.264
139.0, 157346.2450321013, -165515.315892138, -176801.6727926341, -172082.45957880732, 157425.3031522397, -177197.34337298197, 157354.11284614957, -187500.02235174447, 0.004, 0.934, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612646909E9, 0.0, 2023-09-30 16:29:21.264
140.0, 157339.51715702025, -165331.09281433737, -176798.6776588771, -172082.5266340407, 157418.53057366976, -177199.2656230051, 157347.3849710685, -187500.02235174447, 0.004, 0.934, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612647333E9, 0.0, 2023-09-30 16:29:21.264
141.0, 157337.5278517637, -164422.7626231626, -176793.60381288576, -172069.62967748998, 157416.51891666878, -177196.49400669266, 157345.5297762787, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 32.0, 29.0, 64.0, 9.0, 192.0, 0.0, 0.0, 0.0, 1.6961093612647712E9, 0.0, 2023-09-30 16:29:21.264
142.0, 157331.44817727187, -164330.67343600673, -176786.5183098934, -172059.5043372517, 157410.48394566585, -177186.30161122105, 157339.49480527578, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612648077E9, 0.0, 2023-09-30 16:29:21.264
143.0, 157315.80195615315, -165445.93607734874, -176780.70685633505, -172066.09810186602, 157394.83772454713, -177179.46197741773, 157323.64741845697, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109361264848E9, 0.0, 2023-09-30 16:29:21.264
144.0, 157308.135307805, -165464.5103769911, -176778.0246470004, -172067.28274432218, 157387.01461398776, -177180.0207710291, 157315.89136313097, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612648904E9, 0.0, 2023-09-30 16:29:21.264
145.0, 157305.3413397481, -164623.4589366268, -176773.21902194252, -172056.93388663937, 157384.24299767532, -177179.21610822872, 157313.38796775197, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612649362E9, 0.0, 2023-09-30 16:29:21.264
146.0, 157303.6873106584, -164229.77766153548, -176768.54750735135, -172045.37803475597, 157382.4995616078, -177171.08007324697, 157311.80099389565, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612649748E9, 0.0, 2023-09-30 16:29:21.264
147.0, 157289.65041514044, -165322.68855842217, -176763.47366136, -172052.24002030375, 157368.61912830104, -177164.8215847995, 157297.629987911, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612650006E9, 0.0, 2023-09-30 16:29:21.265
148.0, 157280.84382782507, -165569.69768639776, -176760.99261772545, -172054.83282266057, 157359.76783749674, -177164.15103246583, 157288.68929012888, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612650385E9, 0.0, 2023-09-30 16:29:21.265
149.0, 157275.0100225222, -164831.82189843917, -176754.6223705557, -172045.22157254477, 157353.77756998272, -177163.1675557098, 157282.98959529278, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612650812E9, 0.0, 2023-09-30 16:29:21.265
150.0, 157271.9254817874, -164193.23255935105, -176747.60392279673, -172028.50246769222, 157350.648325759, -177152.79634628253, 157279.9721097913, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109361265116E9, 0.0, 2023-09-30 16:29:21.265
151.0, 157259.36380140352, -165159.16319598714, -176742.4183180831, -172033.64336891694, 157338.19840409738, -177146.33669213497, 157267.25396719624, -187500.02235174447, 0.004, 0.936, 0.312, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612651508E9, 0.0, 2023-09-30 16:29:21.265
152.0, 157246.48919659725, -165645.60421056798, -176737.0762511583, -172034.8503631175, 157325.34615103557, -177141.37460486588, 157254.33465890106, -187500.02235174447, 0.002, 0.932, 0.306, 192.0, 0.0, 16.0, 29.0, 32.0, 9.0, 144.0, 0.0, 0.0, 0.0, 1.696109361265176E9, 0.0, 2023-09-30 16:29:21.265
153.0, 157244.49989134073, -165024.96332227747, -176735.39987032412, -172032.10109854952, 157323.33449403459, -177145.7108432902, 157252.59122283355, -187500.02235174447, 0.002, 0.932, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109361265204E9, 0.0, 2023-09-30 16:29:21.265
154.0, 157246.39978961943, -164212.14213516025, -176732.65060575612, -172018.28772047613, 157325.12263359103, -177140.4134798543, 157254.60287983454, -187500.02235174447, 0.002, 0.932, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612652268E9, 0.0, 2023-09-30 16:29:21.265
155.0, 157236.02858019216, -164956.65639122206, -176727.44264929806, -172020.50054317722, 157314.84083114157, -177133.2609216286, 157244.05285645163, -187500.02235174447, 0.002, 0.932, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69610936126526E9, 0.0, 2023-09-30 16:29:21.265
156.0, 157223.57865853058, -165680.53998715163, -176723.68755622956, -172025.08265079054, 157302.34620599105, -177128.92468320427, 157231.4688243233, -187500.02235174447, 0.002, 0.932, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612652895E9, 0.0, 2023-09-30 16:29:21.265
157.0, 157218.77303347268, -165203.73257443102, -176720.5136085169, -172022.31103447807, 157297.49587744425, -177131.62924428337, 157226.6631992654, -187500.02235174447, 0.002, 0.932, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612653165E9, 0.0, 2023-09-30 16:29:21.265
158.0, 157221.63405676294, -164299.80567691394, -176718.68076547157, -172009.57054013855, 157300.20043852334, -177128.6564622708, 157229.68068476685, -187500.02235174447, 0.002, 0.932, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109361265344E9, 0.0, 2023-09-30 16:29:21.265
159.0, 157213.87800143697, -164759.22343244834, -176713.71867820248, -172008.1623802379, 157292.44438319738, -177120.81099996698, 157221.9022776964, -187500.02235174447, 0.002, 0.932, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612654188E9, 0.0, 2023-09-30 16:29:21.265
160.0, 157198.67881520736, -165686.64201338793, -176707.95192813303, -172012.52097040665, 157277.33460394558, -177113.74784871913, 157206.4572222778, -187500.02235174447, 0.002, 0.932, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612654803E9, 0.0, 2023-09-30 16:29:21.265
161.0, 157189.82752440305, -165374.49990206957, -176701.64873619663, -172007.89415930441, 157268.371554419, -177112.40674405178, 157197.67298670686, -187500.02235174447, 0.002, 0.932, 0.306, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69610936126553E9, 0.0, 2023-09-30 16:29:21.265
162.0, 157189.71576568077, -164444.48851877314, -176697.44660823903, -171993.9019672754, 157268.30449918564, -177108.65165098332, 157197.87415240696, -187500.02235174447, 0.006, 0.9400000000000001, 0.31, 192.0, 0.0, 48.0, 29.0, 96.0, 9.0, 176.0, 0.0, 0.0, 0.0, 1.6961093612655804E9, 0.0, 2023-09-30 16:29:21.265
163.0, 157182.96553885526, -164584.8574739525, -176690.89754711362, -171986.5482433496, 157261.6213275935, -177098.61571772286, 157191.03451860364, -187500.02235174447, 0.006, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612656257E9, 0.0, 2023-09-30 16:29:21.265
164.0, 157168.61571891495, -165650.96862923726, -176686.09192205573, -171993.1420079639, 157247.22680416427, -177092.3572292754, 157176.48353296323, -187500.02235174447, 0.006, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612656474E9, 0.0, 2023-09-30 16:29:21.265
165.0, 157162.06665778955, -165527.6093515884, -176683.52147144335, -171993.03024924162, 157240.54363257214, -177093.22894730914, 157169.88976834892, -187500.02235174447, 0.006, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612656624E9, 0.0, 2023-09-30 16:29:21.265
166.0, 157162.2454717452, -164632.28787568666, -176680.4145789641, -171982.2343566697, 157240.6106878055, -177092.5583949755, 157170.18034102683, -187500.02235174447, 0.006, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612656765E9, 0.0, 2023-09-30 16:29:21.265
167.0, 157156.23285248672, -164455.53028053406, -176672.703227127, -171969.5385658191, 157234.75453075822, -177080.66726692527, 157164.3912392129, -187500.02235174447, 0.006, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612656908E9, 0.0, 2023-09-30 16:29:21.265
168.0, 157141.70421859078, -165572.08932305448, -176667.33880845772, -171976.10997868897, 157220.18119337337, -177073.78292963302, 157149.57203263903, -187500.02235174447, 0.006, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109361265705E9, 0.0, 2023-09-30 16:29:21.265
169.0, 157135.51278537666, -165659.596402597, -176666.3553317017, -171978.6357258124, 157214.03446364816, -177074.7440546446, 157143.42530291382, -187500.02235174447, 0.006, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.696109361265718E9, 0.0, 2023-09-30 16:29:21.265
170.0, 157132.65176208637, -164842.9977706668, -176661.3485409437, -171968.33157161853, 157211.08403338006, -177073.80528137748, 157140.72074183475, -187500.02235174447, 0.006, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612657306E9, 0.0, 2023-09-30 16:29:21.265
171.0, 157128.36022715096, -164380.47312265314, -176653.6371891066, -171952.35007433296, 157206.7477949557, -177061.8470980939, 157136.4292068993, -187500.02235174447, 0.006, 0.9400000000000001, 0.31, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6961093612657433E9, 0.0, 2023-09-30 16:29:21.265
